Token,Nodes,Smart_Contract_Flags,Dates
43465,"(1203072, 2554408, 4235044)","(0, 0, 1)","2022-10-20, 2022-11-04, 2022-12-04"
50591,"(1427021, 2704567, 3175571)","(1, 0, 0)","2022-04-05, 2022-04-06"
50929,"(723212, 1786314, 2467098)","(1, 0, 0)","2022-04-05, 2022-09-12"
29578,"(723212, 808548, 1123383)","(1, 0, 0)","2022-08-01, 2022-09-14"
33379,"(723212, 1014969, 2421426)","(1, 0, 0)","2022-04-06, 2022-07-05"
35897,"(2876434, 3107779, 3127877)","(0, 1, 0)","2022-04-06, 2022-04-07, 2022-04-08"
44879,"(1743293, 1817163, 3107779)","(0, 0, 1)","2022-04-06, 2022-04-24"
49456,"(838010, 3942295, 4815560)","(0, 0, 0)","2023-02-22, 2023-03-07"
49844,"(723212, 1131979, 3372947)","(1, 0, 0)","2022-05-11, 2022-05-18, 2022-06-25"
51738,"(3107779, 3163265, 3186333)","(1, 0, 0)","2022-04-06, 2022-04-07, 2022-04-08"
13044,"(1775567, 3561645, 3561738)","(0, 1, 0)","2022-06-22, 2022-07-05"
13044,"(915482, 4987034, 4987035)","(0, 1, 1)","2022-12-31, 2023-01-28, 2023-05-15, 2023-06-14, 2023-08-13, 2023-09-13"
13044,"(1775567, 3561738, 4648627)","(0, 0, 1)","2023-02-15, 2023-03-01, 2023-04-05, 2023-12-07"
13044,"(2358306, 4987034, 4987035)","(0, 1, 1)","2023-03-15, 2023-06-06"
13044,"(1045414, 4987034, 4987035)","(0, 1, 1)","2023-10-01, 2023-12-05"
13044,"(2456406, 4987034, 4987035)","(0, 1, 1)","2023-10-12, 2023-11-25, 2024-01-28"
13044,"(4987034, 4987035, 7124780)","(1, 1, 0)","2024-01-24, 2024-02-29"
13924,"(706134, 3814493, 6055160)","(0, 0, 1)","2023-06-08, 2023-06-12"
21978,"(1730133, 3107779, 3137329)","(0, 1, 0)","2022-04-07, 2022-04-10, 2022-04-11, 2022-04-12, 2022-04-13, 2022-04-14, 2022-04-15, 2022-04-19, 2022-04-20, 2022-04-22, 2022-04-23"
26263,"(1960359, 2728547, 3107779)","(0, 0, 1)","2022-04-07, 2022-04-09, 2022-04-10, 2022-04-19"
26263,"(1960359, 2728547, 2904937)","(0, 0, 1)","2022-04-13, 2022-04-14, 2022-04-18"
32437,"(723212, 808548, 1508584)","(1, 0, 0)","2022-04-07, 2022-11-08"
32517,"(723212, 1187200, 3194202)","(1, 0, 0)","2022-04-07, 2023-02-06"
45858,"(2947326, 3068282, 3198121)","(0, 0, 1)","2022-04-07, 2022-04-15"
49453,"(723212, 2173206, 2871635)","(1, 0, 0)","2022-04-07, 2022-06-30"
49996,"(723212, 1630296, 3141888)","(1, 0, 0)","2022-04-12, 2022-04-14"
49996,"(723212, 3141888, 3648444)","(1, 0, 0)","2022-06-26, 2022-07-01"
49996,"(723212, 3060868, 3141888)","(1, 0, 0)","2022-07-09, 2022-08-01"
31351,"(723212, 1181169, 2616201)","(1, 0, 0)","2022-04-08, 2022-04-21"
47393,"(1090032, 3096801, 6076219)","(0, 1, 0)","2023-07-06, 2023-07-13"
50906,"(723212, 1181169, 2027854)","(1, 0, 0)","2022-04-08, 2022-04-11"
52069,"(1048891, 3156550, 3197171)","(0, 0, 0)","2022-04-11, 2022-04-12"
20055,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-10, 2022-04-11, 2022-04-12, 2022-04-14, 2022-04-17, 2022-04-18, 2022-04-23"
29338,"(723212, 3656662, 3665294)","(1, 0, 0)","2022-08-12, 2022-09-12"
33109,"(1985181, 3139553, 3707012)","(0, 1, 0)","2022-07-06, 2022-07-31"
44579,"(3916525, 4406301, 4497853)","(0, 0, 0)","2022-09-19, 2022-09-21"
53038,"(723212, 2040765, 3174469)","(1, 0, 0)","2022-04-10, 2023-01-13"
53517,"(723212, 875945, 3232696)","(1, 0, 0)","2022-04-10, 2022-04-11"
53680,"(723212, 1996422, 3236758)","(1, 0, 0)","2022-04-10, 2022-04-12"
23847,"(972951, 2102084, 4486536)","(1, 0, 0)","2022-09-20, 2022-09-24"
44117,"(723212, 808548, 939174)","(1, 0, 0)","2022-04-11, 2022-04-20"
11101,"(694060, 856320, 3019958)","(0, 1, 1)","2022-09-14, 2023-12-01"
11101,"(460443, 856320, 3019958)","(0, 1, 1)","2023-02-02, 2023-02-07, 2023-07-14"
11101,"(592484, 856320, 3019958)","(0, 1, 1)","2024-02-05, 2024-02-26"
23646,"(723212, 821600, 2155126)","(1, 0, 0)","2022-04-12, 2022-04-19"
49105,"(3326583, 3834381, 4218507)","(0, 0, 0)","2022-10-28, 2022-10-30"
50998,"(3018954, 6055160, 6477816)","(0, 1, 0)","2023-05-11, 2023-05-12"
15689,"(1153142, 1379578, 3480652)","(0, 0, 0)","2022-10-15, 2022-10-16"
30088,"(723212, 808548, 973673)","(1, 0, 0)","2022-05-16, 2022-06-22, 2022-08-06, 2022-08-13, 2022-09-17, 2022-10-15, 2023-10-02"
30088,"(723212, 973673, 4645225)","(1, 0, 0)","2022-10-27, 2022-11-08, 2022-11-28, 2022-12-24, 2024-01-31"
35995,"(972951, 2013304, 3043751)","(1, 0, 0)","2022-11-09, 2024-02-25"
49579,"(723212, 758793, 794573)","(1, 0, 0)","2022-05-13, 2023-09-22"
54684,"(2238539, 2984177, 3414897)","(0, 1, 0)","2022-05-11, 2022-05-12"
18712,"(1140760, 1986468, 2277297)","(0, 1, 0)","2022-06-30, 2022-07-03, 2023-02-03"
18712,"(1986468, 3339487, 3915155)","(1, 0, 0)","2022-10-25, 2022-10-27"
18712,"(1986468, 2277297, 5028089)","(1, 0, 0)","2023-01-04, 2023-01-30"
18712,"(1986468, 2277297, 3339487)","(1, 0, 0)","2023-01-13, 2023-04-02"
18712,"(1986468, 2277297, 4190464)","(1, 0, 0)","2023-05-06, 2023-05-08"
49179,"(2147173, 3574304, 4685777)","(0, 0, 1)","2023-03-09, 2023-03-19"
54289,"(3253893, 7263894, 7601102)","(0, 1, 0)","2024-01-04, 2024-01-06"
48577,"(723212, 907871, 2075409)","(1, 0, 0)","2022-06-22, 2022-10-29"
50078,"(543837, 723212, 1984939)","(0, 1, 0)","2022-04-15, 2022-07-03"
30416,"(723212, 2112105, 3122252)","(1, 0, 0)","2022-04-16, 2022-05-17"
51963,"(911374, 1970669, 3239723)","(0, 0, 0)","2022-12-01, 2022-12-07"
54756,"(723212, 875384, 2961987)","(1, 0, 0)","2022-04-16, 2022-04-23, 2022-05-16"
26880,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-17, 2022-04-21, 2022-04-22, 2022-04-24, 2022-05-16, 2022-05-18, 2022-05-19, 2022-05-20, 2022-06-24"
45935,"(723212, 925127, 3254327)","(1, 0, 0)","2022-04-17, 2022-04-18, 2022-04-19"
52871,"(3107779, 3186333, 3197901)","(1, 0, 0)","2022-04-17, 2022-04-21, 2022-04-24"
53916,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-17, 2022-04-18, 2022-04-21, 2022-04-22, 2022-04-23, 2022-04-24, 2022-05-16, 2022-05-18, 2022-05-19, 2022-05-20"
55002,"(573728, 723212, 3254327)","(0, 1, 0)","2022-04-17, 2022-04-18, 2022-04-19"
56600,"(723212, 2953619, 3317553)","(1, 0, 0)","2022-04-17, 2022-05-15"
49306,"(2263123, 2904937, 2916380)","(0, 1, 0)","2022-04-18, 2022-04-20"
49624,"(1272107, 6055160, 7904879)","(0, 1, 0)","2024-03-21, 2024-03-22"
50746,"(54223, 887034, 1626472)","(0, 0, 0)","2022-04-18, 2022-05-25"
54657,"(3164735, 3268642, 3307828)","(0, 1, 0)","2022-05-13, 2022-06-28, 2022-07-03"
54657,"(3164461, 3268642, 4992339)","(0, 1, 0)","2022-11-22, 2022-12-06, 2022-12-12, 2022-12-15"
23628,"(4428723, 6082618, 6135754)","(0, 0, 0)","2023-04-10, 2023-06-09, 2023-06-25"
57674,"(1017914, 1190241, 2531053)","(0, 0, 0)","2022-04-20, 2022-04-24"
31699,"(723212, 856905, 2246291)","(1, 0, 0)","2022-04-21, 2022-05-21"
36233,"(163233, 1090170, 1623580)","(0, 0, 0)","2023-09-01, 2023-09-02"
40060,"(1410069, 3717497, 6488967)","(0, 0, 1)","2023-10-02, 2023-10-23"
44803,"(2330997, 3107779, 3127900)","(0, 1, 0)","2022-04-21, 2022-04-22, 2022-04-23, 2022-04-24, 2022-05-16, 2022-05-17, 2022-05-18, 2022-05-19, 2022-05-20"
49769,"(723212, 2868718, 2935277)","(1, 0, 0)","2022-05-24, 2023-05-26"
51554,"(723212, 837415, 923784)","(1, 0, 0)","2022-04-21, 2022-06-21"
56396,"(723212, 3135717, 3941966)","(1, 0, 0)","2022-11-13, 2022-12-17"
56568,"(3329409, 3403139, 5055622)","(0, 1, 0)","2022-11-30, 2023-02-16"
56568,"(3329409, 3403139, 5082196)","(0, 1, 0)","2023-01-17, 2023-02-10"
56568,"(3320280, 3326305, 3403139)","(0, 0, 1)","2023-02-15, 2024-01-08"
27499,"(1797985, 1909979, 6611443)","(0, 0, 0)","2023-09-17, 2023-10-13"
53956,"(1743293, 1817163, 3107779)","(0, 0, 1)","2022-04-22, 2022-04-23, 2022-04-24"
54653,"(3268257, 3376670, 3699358)","(0, 0, 1)","2022-06-26, 2022-07-04, 2022-07-08"
58943,"(723212, 2421814, 3390207)","(1, 0, 0)","2022-04-23, 2022-07-06"
11667,"(898467, 1536408, 3474640)","(0, 0, 0)","2023-02-20, 2023-04-28"
39650,"(2024068, 3152181, 3300711)","(0, 0, 0)","2022-04-24, 2022-09-13"
41937,"(3107779, 6566776, 6692858)","(1, 0, 0)","2023-06-14, 2023-06-30"
49568,"(1053340, 2868334, 3940175)","(0, 0, 0)","2022-09-15, 2022-09-16, 2022-09-18"
55869,"(3298561, 3690571, 4235044)","(0, 0, 1)","2022-12-07, 2022-12-10, 2022-12-14, 2022-12-20"
22711,"(2142311, 2379793, 3210866)","(1, 0, 0)","2022-11-26, 2022-11-27"
22711,"(2142311, 2847273, 3325123)","(1, 0, 0)","2022-12-20, 2022-12-24"
57563,"(909567, 1679157, 1745554)","(1, 0, 0)","2022-05-15, 2022-06-25"
57563,"(979358, 4033123, 4822838)","(0, 0, 0)","2023-01-22, 2023-06-02"
57563,"(979358, 4961468, 6563869)","(0, 1, 1)","2023-09-25, 2024-01-29"
59395,"(2798603, 4160406, 4183814)","(0, 0, 0)","2022-08-15, 2022-08-16"
59500,"(723212, 745641, 3404902)","(1, 0, 0)","2022-05-10, 2022-05-18"
59659,"(4637863, 5605811, 5792686)","(0, 0, 0)","2023-10-08, 2023-10-12"
12555,"(1957902, 2057126, 6055160)","(0, 0, 1)","2023-08-09, 2023-09-09, 2023-10-25"
31011,"(723212, 808548, 2245514)","(1, 0, 0)","2022-05-11, 2022-08-19"
59042,"(3035473, 4634008, 4785764)","(0, 0, 0)","2023-01-20, 2023-03-09, 2023-03-10"
59042,"(3208134, 3554359, 5350581)","(0, 0, 0)","2023-08-05, 2023-08-16"
59945,"(588566, 723212, 3410797)","(0, 1, 0)","2022-05-11, 2022-05-22"
28235,"(1299212, 2239411, 2937612)","(0, 0, 0)","2022-11-03, 2022-11-07"
35956,"(1592361, 2075358, 2365444)","(0, 0, 0)","2023-06-06, 2023-06-14"
35956,"(1457929, 2365444, 2924602)","(0, 0, 1)","2023-09-24, 2023-10-30"
38555,"(3642117, 3662518, 3662573)","(1, 0, 0)","2022-10-24, 2022-11-12"
42838,"(723212, 2743949, 2853807)","(1, 0, 0)","2022-05-12, 2023-03-07"
53219,"(723212, 3085301, 3225548)","(1, 0, 0)","2022-05-21, 2022-06-22"
58522,"(3207088, 3412542, 3946564)","(0, 1, 0)","2022-08-12, 2022-08-14, 2022-08-17, 2022-08-19"
59791,"(1817163, 2904937, 3407600)","(0, 1, 1)","2022-05-12, 2022-05-13"
59791,"(1743293, 1817163, 3407600)","(0, 0, 1)","2022-05-19, 2022-05-28, 2022-06-23, 2022-06-28, 2022-07-02"
59791,"(1817163, 3290972, 3407600)","(0, 0, 1)","2022-09-13, 2022-10-28, 2022-12-16"
60009,"(723212, 808548, 1951559)","(1, 0, 0)","2022-05-12, 2022-05-13, 2022-05-14, 2022-05-15, 2022-05-16, 2022-05-17, 2022-05-20, 2022-05-22, 2022-05-25, 2022-05-27, 2022-05-28, 2022-05-29, 2022-06-21, 2022-06-23, 2022-06-25, 2022-07-03, 2022-07-04, 2022-07-09, 2022-07-10"
27839,"(3840217, 3840257, 4354220)","(0, 0, 0)","2022-09-13, 2022-09-14"
28992,"(723212, 1258769, 1453988)","(1, 0, 0)","2022-05-16, 2022-05-24"
28992,"(723212, 773784, 1258769)","(1, 0, 0)","2022-05-19, 2022-05-20"
35985,"(3201384, 3302697, 4660337)","(0, 0, 1)","2022-12-18, 2022-12-31"
56505,"(723212, 3429987, 3940533)","(1, 0, 1)","2022-10-27, 2023-03-17"
60781,"(3246916, 3431174, 4197084)","(0, 0, 0)","2022-08-16, 2022-08-18, 2022-09-24, 2022-11-26"
60781,"(2186720, 3246916, 3431174)","(0, 0, 0)","2022-09-26, 2022-10-26"
43769,"(723212, 853084, 2625047)","(1, 0, 0)","2022-05-24, 2022-07-03"
53745,"(90635, 3336711, 3896301)","(0, 1, 0)","2022-07-08, 2023-03-22"
59578,"(2923666, 3301685, 3614326)","(0, 1, 0)","2022-09-24, 2022-09-25"
49667,"(723212, 732504, 1083001)","(1, 0, 0)","2022-05-25, 2022-07-08"
59504,"(723212, 1769657, 3404552)","(1, 0, 0)","2022-05-15, 2022-05-26"
59504,"(723212, 2833342, 3404552)","(1, 0, 0)","2022-05-18, 2022-07-02"
60421,"(723212, 808548, 954848)","(1, 0, 0)","2022-05-18, 2022-05-20"
60810,"(3455106, 3932009, 3979583)","(0, 1, 0)","2022-08-02, 2022-08-03, 2022-08-04"
60810,"(3687345, 3979583, 4088355)","(1, 0, 0)","2022-08-10, 2022-08-11, 2022-08-12, 2022-09-13"
61393,"(189053, 723212, 1219674)","(0, 1, 0)","2022-05-15, 2022-05-16"
21508,"(815927, 2059106, 2861526)","(0, 0, 1)","2022-07-01, 2022-12-05, 2022-12-11"
58189,"(3433878, 3434173, 3459414)","(1, 0, 0)","2022-05-17, 2022-05-27"
60697,"(723212, 1830335, 3426274)","(1, 0, 0)","2022-05-16, 2022-05-18"
61528,"(723212, 1023284, 1831289)","(1, 0, 0)","2022-05-16, 2022-10-29"
61528,"(723212, 1023284, 1739077)","(1, 0, 0)","2023-01-13, 2023-01-14"
61580,"(723212, 2868718, 2935277)","(1, 0, 0)","2022-05-16, 2022-07-31"
62025,"(3250721, 3405987, 3456205)","(0, 0, 0)","2022-05-16, 2022-05-22"
62409,"(1787591, 2690137, 3466781)","(0, 0, 0)","2022-05-16, 2022-05-20"
47179,"(723212, 786516, 1127513)","(1, 0, 0)","2022-06-30, 2022-07-09"
59782,"(2344844, 2760431, 3107779)","(0, 0, 1)","2022-05-23, 2022-05-25, 2022-05-26"
61290,"(723212, 2160747, 7376551)","(1, 0, 1)","2023-11-19, 2023-12-10"
61832,"(3460136, 3464969, 3477981)","(0, 0, 0)","2022-05-17, 2022-05-18"
62728,"(1743293, 3107779, 3476660)","(0, 1, 1)","2022-05-17, 2022-05-19"
13410,"(983625, 3971743, 4610670)","(0, 1, 1)","2023-01-08, 2023-01-19"
31456,"(723212, 874018, 7376551)","(1, 0, 1)","2023-12-24, 2024-01-03, 2024-01-09"
60703,"(4091327, 6215102, 6990247)","(1, 1, 0)","2023-09-28, 2023-10-11, 2023-10-23"
60998,"(757756, 2249113, 3431767)","(0, 0, 0)","2022-05-18, 2022-05-23"
61548,"(2433501, 3107779, 3133651)","(0, 1, 0)","2022-05-20, 2022-05-23"
23299,"(1567798, 2530720, 4679240)","(0, 0, 0)","2023-09-29, 2023-10-14"
38667,"(4016716, 7150056, 7153961)","(1, 1, 1)","2023-09-13, 2023-10-15"
38667,"(4660337, 7150056, 7430224)","(1, 1, 1)","2023-11-11, 2023-12-14"
62208,"(2463171, 4551780, 4689544)","(0, 1, 0)","2022-10-22, 2022-10-23"
63531,"(723212, 1373768, 1840036)","(1, 0, 0)","2022-05-19, 2022-05-21"
63696,"(723212, 2395859, 3510599)","(1, 0, 0)","2022-08-02, 2022-08-03"
49398,"(3220321, 3676164, 4235044)","(0, 0, 1)","2022-12-25, 2023-01-07"
57489,"(723212, 2924733, 3038078)","(1, 0, 0)","2022-05-25, 2022-07-04"
62355,"(2927713, 3398710, 3512758)","(0, 0, 0)","2022-05-20, 2022-05-27"
9642,"(478154, 1022481, 1863035)","(0, 0, 0)","2023-09-07, 2023-09-08"
22576,"(723212, 809820, 3414010)","(1, 0, 0)","2022-07-06, 2022-08-08"
45627,"(723212, 808548, 3042780)","(1, 0, 0)","2022-05-21, 2022-05-22, 2022-05-24"
49259,"(2076162, 2293654, 3329498)","(0, 0, 0)","2023-01-08, 2023-01-09"
61837,"(723212, 808548, 3451499)","(1, 0, 0)","2022-05-21, 2022-05-30"
37749,"(75331, 2309385, 3107779)","(0, 0, 1)","2022-05-22, 2022-05-23"
54855,"(226012, 2805602, 3317761)","(0, 1, 0)","2023-06-20, 2023-08-07"
65339,"(723212, 808548, 3418230)","(1, 0, 0)","2022-05-22, 2022-09-26, 2023-01-13, 2023-09-18, 2023-10-26"
65482,"(723212, 3540336, 3552776)","(1, 0, 0)","2022-05-22, 2022-05-23"
15718,"(1107666, 1718727, 5390454)","(0, 0, 1)","2023-06-01, 2023-06-04"
46406,"(723212, 1453988, 2558173)","(1, 0, 0)","2022-05-23, 2022-05-24"
48505,"(749122, 3404631, 5561139)","(0, 1, 0)","2023-03-02, 2023-03-22"
57208,"(614015, 6025467, 6912225)","(0, 0, 0)","2023-08-12, 2023-09-12"
62362,"(3640138, 5197886, 5512705)","(0, 0, 0)","2023-01-20, 2023-02-09"
64653,"(723212, 3412548, 3531167)","(1, 0, 0)","2022-05-23, 2022-05-24"
64934,"(1321344, 2360168, 3537128)","(0, 0, 0)","2023-06-13, 2023-06-14"
41276,"(526509, 723212, 2985294)","(0, 1, 0)","2022-05-24, 2022-05-26"
43519,"(1209687, 1379578, 3217928)","(0, 0, 0)","2023-09-08, 2023-12-17"
19352,"(1070928, 1945435, 6034706)","(0, 1, 0)","2023-07-30, 2023-07-31"
25628,"(990352, 1378986, 3722707)","(0, 0, 0)","2022-11-10, 2022-11-12"
50936,"(4586101, 4608681, 4639032)","(1, 0, 0)","2022-10-22, 2022-10-30, 2022-11-05, 2022-11-24, 2022-12-26"
51659,"(723212, 1536285, 2340150)","(1, 0, 0)","2022-05-25, 2022-08-08"
32403,"(723212, 808548, 1942425)","(1, 0, 0)","2022-05-26, 2022-09-13, 2022-09-14, 2022-12-01, 2023-02-18, 2023-08-30, 2023-09-05, 2023-09-11, 2023-09-12, 2023-09-13, 2023-09-17, 2023-09-23, 2023-09-24, 2023-10-09, 2023-10-16, 2023-10-20, 2023-10-25, 2023-10-26, 2023-11-07"
32403,"(723212, 1942425, 4645225)","(1, 0, 0)","2022-10-30, 2022-11-03, 2022-12-17, 2023-02-15, 2023-03-16, 2023-11-26"
32403,"(723212, 1942425, 5531738)","(1, 0, 0)","2023-10-01, 2023-10-29, 2023-11-27, 2023-12-09"
32403,"(723212, 808548, 5531738)","(1, 0, 0)","2023-10-13, 2023-11-29"
33587,"(723212, 907871, 3140811)","(1, 0, 0)","2022-05-26, 2023-11-18"
62869,"(723212, 808548, 1148559)","(1, 0, 0)","2022-05-26, 2022-08-18"
62869,"(723212, 808548, 3480419)","(1, 0, 0)","2022-06-25, 2022-06-30, 2022-07-05, 2022-08-01, 2022-08-10"
65330,"(723212, 3396322, 4888804)","(1, 0, 0)","2022-11-06, 2023-02-06"
65906,"(723212, 808548, 1354379)","(1, 0, 0)","2022-06-22, 2022-06-24, 2022-06-27, 2022-06-30, 2022-07-03, 2022-07-08"
66995,"(102094, 723212, 814155)","(0, 1, 0)","2022-05-26, 2022-08-10, 2022-11-03, 2022-12-16"
19446,"(4183235, 7681456, 7863088)","(1, 0, 0)","2024-03-17, 2024-03-19"
42611,"(2781262, 3993336, 4326060)","(0, 1, 0)","2022-11-10, 2022-12-15"
46260,"(723212, 976031, 2067026)","(1, 0, 0)","2022-05-27, 2022-05-29"
46260,"(723212, 758207, 976031)","(1, 0, 0)","2023-03-15, 2023-03-16"
19593,"(1070605, 1624641, 3965706)","(0, 0, 0)","2022-08-02, 2022-11-25"
37989,"(1045040, 3132355, 3529055)","(0, 1, 0)","2023-03-03, 2023-03-23"
40460,"(2768374, 2905450, 3107779)","(0, 0, 1)","2022-05-28, 2022-05-29"
47715,"(2089119, 3595651, 4706642)","(0, 0, 0)","2022-10-29, 2022-11-24"
64396,"(723212, 2347791, 3523177)","(1, 0, 0)","2022-06-28, 2022-07-02"
19961,"(1575740, 1682708, 5247587)","(0, 0, 1)","2023-06-02, 2023-06-25"
34230,"(4584460, 4660337, 4694659)","(0, 1, 0)","2023-01-30, 2023-03-07"
55512,"(2310194, 2857263, 3357263)","(0, 0, 1)","2022-11-05, 2022-11-09"
68861,"(723212, 3407813, 4609372)","(1, 0, 0)","2023-07-05, 2024-01-06, 2024-01-09"
68892,"(2809511, 2873277, 3637951)","(0, 0, 1)","2023-08-24, 2023-09-13"
16115,"(1165075, 1379578, 4861387)","(0, 0, 0)","2022-11-28, 2022-11-29"
36034,"(2479714, 2481240, 4368983)","(0, 0, 0)","2023-04-15, 2023-11-19"
44559,"(3552225, 3558566, 3565695)","(0, 1, 1)","2022-06-29, 2022-06-30, 2022-07-01"
59341,"(1012799, 3947417, 6872221)","(0, 1, 1)","2023-09-28, 2023-10-25, 2024-03-20"
62365,"(3527400, 3540521, 6106833)","(0, 0, 1)","2023-05-31, 2023-09-30"
67455,"(3646552, 3646553, 3646581)","(0, 0, 0)","2022-06-21, 2022-06-29"
67455,"(4118112, 4183235, 7557951)","(0, 1, 0)","2023-12-23, 2023-12-29"
67756,"(3645502, 3645503, 3645597)","(0, 1, 0)","2022-06-21, 2022-06-22, 2022-06-23"
60144,"(3196330, 3391078, 3412459)","(0, 0, 0)","2023-06-26, 2023-07-01"
63387,"(723212, 2062562, 3799768)","(1, 0, 0)","2022-10-25, 2022-12-28"
63387,"(723212, 1071467, 1794753)","(1, 0, 0)","2022-11-01, 2022-11-04, 2022-11-10"
69361,"(3156550, 4414879, 4551780)","(0, 0, 1)","2022-09-23, 2022-09-26"
70092,"(526509, 723212, 1374178)","(0, 1, 0)","2022-06-22, 2022-06-26"
70949,"(723212, 1071542, 1582652)","(1, 0, 0)","2022-06-22, 2022-07-05, 2022-08-01"
71170,"(723212, 808548, 3163648)","(1, 0, 0)","2022-06-22, 2022-06-30, 2022-08-12, 2023-09-24"
37062,"(4922675, 5270898, 5399992)","(0, 0, 0)","2024-02-20, 2024-02-22"
59356,"(6215105, 6600640, 6600641)","(1, 0, 0)","2023-06-07, 2023-06-22, 2023-06-27"
71608,"(723212, 808548, 1942425)","(1, 0, 0)","2022-06-23, 2022-06-24, 2022-06-25, 2022-06-27, 2022-06-28, 2022-07-05, 2022-07-06, 2022-07-08, 2022-08-18, 2022-09-12, 2022-09-14, 2022-09-24, 2022-12-20"
21904,"(723212, 2246896, 6491241)","(1, 0, 0)","2023-06-19, 2023-07-16"
70466,"(3515586, 3659206, 6147579)","(0, 0, 1)","2023-04-03, 2023-04-04"
71127,"(3891037, 5595107, 5595346)","(0, 1, 0)","2023-07-26, 2023-08-04"
25908,"(1380099, 1587934, 4305716)","(0, 0, 0)","2023-04-02, 2023-10-15"
31127,"(3900708, 3932009, 5070935)","(0, 1, 0)","2022-12-06, 2022-12-14"
40250,"(723212, 1814314, 3126504)","(1, 0, 0)","2022-06-25, 2022-09-26, 2023-01-14"
40250,"(723212, 3126504, 3367808)","(1, 0, 0)","2022-08-09, 2023-01-20"
66526,"(3031601, 3664006, 5053090)","(0, 0, 0)","2024-01-13, 2024-01-21, 2024-02-04"
69435,"(3643941, 3643942, 3730726)","(1, 1, 0)","2022-07-02, 2022-08-06, 2022-09-23, 2022-12-19, 2023-01-09, 2023-01-12, 2023-01-17"
69435,"(606299, 3643941, 3643942)","(0, 1, 1)","2022-08-01, 2022-08-19, 2022-11-22, 2022-11-28, 2022-12-06, 2022-12-07, 2022-12-13, 2023-02-07, 2023-02-10, 2023-02-18, 2023-02-21, 2023-03-13, 2023-03-14, 2023-03-28, 2023-03-31, 2023-05-09, 2023-05-11, 2023-06-01, 2023-06-28, 2023-07-18, 2023-08-10, 2023-09-05, 2023-10-12, 2023-10-14, 2023-10-30, 2023-11-07, 2023-11-09, 2023-11-10, 2023-11-11, 2023-12-05, 2023-12-11, 2023-12-20, 2024-01-17, 2024-01-19, 2024-01-23, 2024-01-24"
69435,"(3643941, 3643942, 6582557)","(1, 1, 0)","2023-09-27, 2023-09-29"
69435,"(3643941, 3643942, 7280308)","(1, 1, 0)","2023-10-04, 2023-10-05, 2023-10-06, 2023-10-07, 2023-10-08, 2023-10-09"
71242,"(3551032, 3644224, 3674049)","(0, 0, 0)","2022-06-27, 2022-06-28, 2022-07-02, 2022-07-03"
71731,"(723212, 3662422, 3684937)","(1, 0, 0)","2022-06-25, 2023-05-20"
72085,"(1288563, 2051731, 2893954)","(0, 0, 0)","2022-06-25, 2022-09-17"
72085,"(1288563, 2051731, 3945814)","(0, 0, 0)","2022-11-14, 2023-04-09"
72428,"(723212, 3666031, 3705774)","(1, 0, 0)","2022-08-02, 2022-08-08"
19982,"(1832568, 3933610, 4981545)","(0, 1, 0)","2022-12-15, 2022-12-30"
24333,"(2023472, 2757135, 7626828)","(0, 0, 0)","2024-01-12, 2024-01-13"
33219,"(2244971, 3382709, 3762477)","(0, 0, 1)","2023-03-12, 2023-10-11"
41490,"(723212, 808548, 1034593)","(1, 0, 0)","2022-06-26, 2022-09-18"
46686,"(723212, 966300, 3721072)","(1, 0, 0)","2022-06-26, 2022-12-15"
48046,"(723212, 808548, 2319643)","(1, 0, 0)","2022-06-26, 2022-08-18, 2022-09-19"
69813,"(960269, 3361883, 3647961)","(0, 0, 1)","2022-06-26, 2022-07-01"
69813,"(458894, 3361883, 3647961)","(0, 0, 1)","2022-08-02, 2022-11-29"
69813,"(3361883, 3398024, 3647961)","(0, 0, 1)","2022-08-16, 2022-11-26"
69813,"(3361882, 3361883, 3647961)","(0, 0, 1)","2022-11-20, 2022-11-22, 2022-11-24"
69813,"(3361883, 3647961, 4968330)","(0, 1, 0)","2022-11-23, 2022-11-28"
71952,"(3133314, 3248308, 4901742)","(0, 0, 0)","2022-12-07, 2023-07-17"
51075,"(3604686, 3833426, 4013697)","(1, 0, 0)","2022-08-04, 2023-06-16"
51075,"(3169322, 3604686, 4013697)","(0, 1, 0)","2022-09-11, 2022-09-16, 2022-09-24"
71751,"(6063476, 6067712, 6286302)","(0, 0, 0)","2023-04-08, 2023-09-14, 2023-09-15, 2023-09-16"
73398,"(723212, 808548, 1903174)","(1, 0, 0)","2022-06-27, 2022-07-03, 2022-07-05, 2022-08-08"
31817,"(1377881, 5010392, 5462966)","(0, 1, 0)","2023-02-15, 2023-02-16"
50734,"(4266122, 6055160, 6706277)","(0, 1, 0)","2023-06-16, 2024-03-14"
69598,"(3411119, 5611276, 6117351)","(0, 0, 1)","2023-03-20, 2023-03-23, 2023-04-03"
69598,"(3411119, 5611276, 6267076)","(0, 0, 0)","2023-06-22, 2023-08-17"
73613,"(723212, 808548, 1155016)","(1, 0, 0)","2022-06-28, 2022-07-01, 2022-07-02, 2022-07-06, 2022-07-31, 2022-08-04, 2022-08-05"
74120,"(1131315, 3749050, 3749051)","(0, 1, 1)","2022-09-21, 2023-07-01, 2023-07-16, 2023-09-29"
